x,y
-100.0,-0.057234226736321725
-99.93331110370123,-0.08304577705970678
-99.86662220740247,-0.0954539430623561
-99.7999333111037,-0.038823313342150396
-99.73324441480493,-0.022126719606137654
-99.66655551850617,-0.062191166679134394
-99.5998666222074,-0.047610077996605285
-99.53317772590863,-0.09402919766475626
-99.46648882960987,-0.06154846604814406
-99.3997999333111,-0.07568220560268042
-99.33311103701234,-0.07849129126485554
-99.26642214071357,-0.03871739183858985
-99.1997332444148,-0.07733229889611734
-99.13304434811604,-0.11924584444950707
-99.06635545181727,-0.13675382423988722
-98.9996665555185,-0.10560245870930772
-98.93297765921974,-0.15118284097361298
-98.86628876292097,-0.23614750891693004
-98.7995998666222,-0.2496822746692
-98.73291097032345,-0.2331300506718724
-98.66622207402467,-0.19712219817970753
-98.5995331777259,-0.21101703904226948
-98.53284428142715,-0.22335983725574957
-98.46615538512837,-0.18874281522807715
-98.3994664888296,-0.24483506621893977
-98.33277759253085,-0.25649068947443004
-98.26608869623207,-0.2507779727766783
-98.19939979993332,-0.23730141113812728
-98.13271090363455,-0.25259561193385377
-98.06602200733577,-0.2515623815826785
-97.99933311103702,-0.3262122021850682
-97.93264421473825,-0.34595965455508365
-97.86595531843948,-0.3323543931784496
-97.79926642214072,-0.36182321420609
-97.73257752584195,-0.36005368755840206
-97.66588862954318,-0.34664751253432113
-97.59919973324442,-0.3569239885600541
-97.53251083694565,-0.35181007543015697
-97.46582194064688,-0.38069205238869536
-97.39913304434812,-0.38689039077957676
-97.33244414804935,-0.3685839056919001
-97.26575525175059,-0.36387471686284706
-97.19906635545182,-0.3814706549497651
-97.13237745915305,-0.37474416282104134
-97.06568856285429,-0.3533058691019428
-96.99899966655552,-0.4148041074592671
-96.93231077025675,-0.3800318855105902
-96.86562187395799,-0.39011952767102237
-96.79893297765922,-0.37735482967381545
-96.73224408136045,-0.3414374219644586
-96.66555518506169,-0.38258763288137254
-96.59886628876292,-0.40387086295419894
-96.53217739246415,-0.4125273238304701
-96.46548849616539,-0.43603992946420295
-96.39879959986662,-0.3839918321890987
-96.33211070356785,-0.4096949950039025
-96.26542180726909,-0.4263613983885085
-96.19873291097032,-0.4202297274404192
-96.13204401467155,-0.45629421322270186
-96.06535511837279,-0.46816463457538976
-95.99866622207402,-0.4586410367378845
-95.93197732577526,-0.4686268488693598
-95.8652884294765,-0.47142845463635824
-95.79859953317772,-0.48730841800980934
-95.73191063687896,-0.5327425272852323
-95.6652217405802,-0.5230947309450551
-95.59853284428142,-0.47044673879563786
-95.53184394798267,-0.46989468987213473
-95.4651550516839,-0.46313676635470824
-95.39846615538512,-0.44235508370120247
-95.33177725908637,-0.4804349985976034
-95.2650883627876,-0.42935955885371524
-95.19839946648882,-0.4232896949610312
-95.13171057019007,-0.37433398798835793
-95.0650216738913,-0.3963249778540776
-94.99833277759254,-0.34178312017734286
-94.93164388129377,-0.31852845535629937
-94.864954984995,-0.30193725278072864
-94.79826608869624,-0.2949165191501342
-94.73157719239747,-0.3023723776923677
-94.6648882960987,-0.2663564279381515
-94.59819939979994,-0.2621456318427101
-94.53151050350117,-0.3211577229503247
-94.4648216072024,-0.35467331680153474
-94.39813271090364,-0.3602486893673172
-94.33144381460487,-0.35094871987235055
-94.2647549183061,-0.35264637453934744
-94.19806602200734,-0.31607725084553756
-94.13137712570857,-0.3746103067666963
-94.0646882294098,-0.3703026686715415
-93.99799933311104,-0.4248420454331561
-93.93131043681227,-0.4020506765686311
-93.8646215405135,-0.40488443800189117
-93.79793264421474,-0.3922961388411676
-93.73124374791597,-0.4182126276588606
-93.66455485161721,-0.37982867970912804
-93.59786595531844,-0.3485769397873625
