x,y
-100.0,10302.0
-99.93331110370123,10288.466601460239
-99.86662220740247,10274.94209773826
-99.7999333111037,10261.426488834057
-99.73324441480493,10247.919774747634
-99.66655551850617,10234.421955478992
-99.5998666222074,10220.933031028128
-99.53317772590863,10207.45300139504
-99.46648882960987,10193.981866579736
-99.3997999333111,10180.519626582207
-99.33311103701234,10167.06628140246
-99.26642214071357,10153.62183104049
-99.1997332444148,10140.186275496299
-99.13304434811604,10126.75961476989
-99.06635545181727,10113.341848861257
-98.9996665555185,10099.932977770404
-98.93297765921974,10086.533001497331
-98.86628876292097,10073.141920042037
-98.7995998666222,10059.75973340452
-98.73291097032345,10046.386441584786
-98.66622207402467,10033.022044582829
-98.5995331777259,10019.666542398649
-98.53284428142715,10006.319935032252
-98.46615538512837,9992.982222483632
-98.3994664888296,9979.65340475279
-98.33277759253085,9966.333481839729
-98.26608869623207,9953.022453744445
-98.19939979993332,9939.720320466942
-98.13271090363455,9926.427082007218
-98.06602200733577,9913.142738365272
-97.99933311103702,9899.867289541107
-97.93264421473825,9886.60073553472
-97.86595531843948,9873.343076346111
-97.79926642214072,9860.094311975283
-97.73257752584195,9846.854442422233
-97.66588862954318,9833.62346768696
-97.59919973324442,9820.40138776947
-97.53251083694565,9807.188202669757
-97.46582194064688,9793.983912387823
-97.39913304434812,9780.78851692367
-97.33244414804935,9767.602016277295
-97.26575525175059,9754.424410448699
-97.19906635545182,9741.255699437881
-97.13237745915305,9728.095883244841
-97.06568856285429,9714.944961869585
-96.99899966655552,9701.802935312104
-96.93231077025675,9688.669803572402
-96.86562187395799,9675.545566650482
-96.79893297765922,9662.430224546339
-96.73224408136045,9649.323777259975
-96.66555518506169,9636.226224791393
-96.59886628876292,9623.137567140586
-96.53217739246415,9610.05780430756
-96.46548849616539,9596.986936292315
-96.39879959986662,9583.924963094845
-96.33211070356785,9570.871884715156
-96.26542180726909,9557.827701153248
-96.19873291097032,9544.792412409115
-96.13204401467155,9531.766018482762
-96.06535511837279,9518.748519374192
-95.99866622207402,9505.739915083397
-95.93197732577526,9492.740205610386
-95.8652884294765,9479.749390955149
-95.79859953317772,9466.767471117691
-95.73191063687896,9453.794446098016
-95.6652217405802,9440.830315896117
-95.59853284428142,9427.875080511998
-95.53184394798267,9414.92873994566
-95.4651550516839,9401.9912941971
-95.39846615538512,9389.062743266317
-95.33177725908637,9376.143087153316
-95.2650883627876,9363.232325858091
-95.19839946648882,9350.330459380646
-95.13171057019007,9337.437487720981
-95.0650216738913,9324.553410879094
-94.99833277759254,9311.67822885499
-94.93164388129377,9298.81194164866
-94.864954984995,9285.954549260112
-94.79826608869624,9273.106051689343
-94.73157719239747,9260.266448936352
-94.6648882960987,9247.43574100114
-94.59819939979994,9234.613927883709
-94.53151050350117,9221.801009584055
-94.4648216072024,9208.99698610218
-94.39813271090364,9196.201857438087
-94.33144381460487,9183.41562359177
-94.2647549183061,9170.638284563232
-94.19806602200734,9157.869840352476
-94.13137712570857,9145.110290959497
-94.0646882294098,9132.359636384295
-93.99799933311104,9119.617876626875
-93.93131043681227,9106.885011687233
-93.8646215405135,9094.16104156537
-93.79793264421474,9081.445966261288
-93.73124374791597,9068.739785774984
-93.66455485161721,9056.042500106461
-93.59786595531844,9043.354109255713
-93.53117705901967,9030.674613222745
-93.46448816272091,9018.004012007561
-93.39779926642214,9005.342305610151
-93.33111037012337,8992.689494030521
-93.26442147382461,8980.045577268671
-93.19773257752584,8967.410555324599
-93.13104368122707,8954.784428198307
-93.06435478492831,8942.167195889795
-92.99766588862954,8929.558858399057
-92.93097699233078,8916.959415726105
-92.86428809603201,8904.368867870928
-92.79759919973324,8891.78721483353
-92.73091030343448,8879.214456613914
-92.66422140713571,8866.650593212076
-92.59753251083694,8854.095624628015
-92.53084361453818,8841.549550861737
-92.46415471823941,8829.012371913233
-92.39746582194064,8816.484087782512
-92.33077692564189,8803.96469846957
-92.26408802934311,8791.454203974405
-92.19739913304434,8778.95260429702
-92.13071023674559,8766.459899437416
-92.06402134044681,8753.976089395588
-91.99733244414804,8741.501174171539
-91.93064354784929,8729.035153765271
-91.86395465155051,8716.57802817678
-91.79726575525174,8704.129797406069
-91.73057685895299,8691.69046145314
-91.66388796265421,8679.260020317986
-91.59719906635544,8666.838474000613
-91.53051017005669,8654.42582250102
-91.46382127375792,8642.022065819205
-91.39713237745916,8629.627203955171
-91.33044348116039,8617.241236908912
-91.26375458486162,8604.864164680435
-91.19706568856286,8592.495987269738
-91.13037679226409,8580.136704676817
-91.06368789596532,8567.786316901676
-90.99699899966656,8555.444823944317
-90.93031010336779,8543.112225804734
-90.86362120706902,8530.78852248293
-90.79693231077026,8518.473713978907
-90.73024341447149,8506.16780029266
-90.66355451817273,8493.870781424197
-90.59686562187396,8481.582657373508
-90.53017672557519,8469.3034281406
-90.46348782927643,8457.033093725475
-90.39679893297766,8444.771654128124
-90.33011003667889,8432.519109348552
-90.26342114038013,8420.275459386763
-90.19673224408136,8408.04070424275
-90.13004334778259,8395.814843916516
-90.06335445148383,8383.597878408063
-89.99666555518506,8371.389807717389
-89.92997665888629,8359.190631844493
-89.86328776258753,8347.000350789376
-89.79659886628876,8334.818964552038
-89.72990996998999,8322.646473132478
-89.66322107369123,8310.482876530701
-89.59653217739246,8298.3281747467
-89.52984328109369,8286.182367780479
-89.46315438479493,8274.045455632038
-89.39646548849616,8261.917438301374
-89.32977659219739,8249.79831578849
-89.26308769589863,8237.688088093386
-89.19639879959986,8225.58675521606
-89.1297099033011,8213.494317156514
-89.06302100700233,8201.410773914746
-88.99633211070356,8189.336125490756
-88.9296432144048,8177.270371884549
-88.86295431810603,8165.213513096118
-88.79626542180726,8153.165549125466
-88.7295765255085,8141.126479972596
-88.66288762920973,8129.096305637502
-88.59619873291098,8117.07502612019
-88.5295098366122,8105.0626414206545
-88.46282094031343,8093.059151538897
-88.39613204401468,8081.064556474922
-88.3294431477159,8069.078856228724
-88.26275425141714,8057.102050800305
-88.19606535511838,8045.134140189667
-88.1293764588196,8033.1751243968065
-88.06268756252084,8021.225003421725
-87.99599866622208,8009.283777264424
-87.92930976992331,7997.351445924901
-87.86262087362454,7985.428009403156
-87.79593197732578,7973.513467699192
-87.72924308102701,7961.607820813006
-87.66255418472824,7949.711068744598
-87.59586528842948,7937.823211493973
-87.52917639213071,7925.944249061124
-87.46248749583194,7914.074181446054
-87.39579859953318,7902.213008648766
-87.32910970323441,7890.360730669253
-87.26242080693564,7878.51734750752
-87.19573191063688,7866.682859163569
-87.12904301433811,7854.857265637394
-87.06235411803935,7843.040566929002
-86.99566522174058,7831.232763038385
-86.92897632544181,7819.433853965548
-86.86228742914305,7807.643839710493
-86.79559853284428,7795.862720273212
-86.72890963654551,7784.090495653712
-86.66222074024675,7772.327165851994
-86.59553184394798,7760.5727308680525
-86.52884294764921,7748.82719070189
-86.46215405135045,7737.090545353509
-86.39546515505168,7725.362794822905
-86.32877625875292,7713.643939110082
-86.26208736245415,7701.933978215035
-86.19539846615538,7690.232912137767
-86.12870956985662,7678.540740878282
