x,y
-100.0,-1.9999980926513672
-99.93331110370123,-1.9630524796701836
-99.86662220740247,-1.924202847998843
-99.7999333111037,-1.9261112456480283
-99.73324441480493,-1.9275872169695418
-99.66655551850617,-1.8862462501706145
-99.5998666222074,-1.848425119280091
-99.53317772590863,-1.8589701080597625
-99.46648882960987,-1.8646554288714214
-99.3997999333111,-1.8522638098498363
-99.33311103701234,-1.8396242665166247
-99.26642214071357,-1.8546967598894513
-99.1997332444148,-1.8552464065346326
-99.13304434811604,-1.823142664629623
-99.06635545181727,-1.7905141396597049
-98.9996665555185,-1.7726038863990998
-98.93297765921974,-1.76231634242244
-98.86628876292097,-1.7259826980617865
-98.7995998666222,-1.697009798321031
-98.73291097032345,-1.6866734044813456
-98.66622207402467,-1.7009048190621254
-98.5995331777259,-1.7181567108000966
-98.53284428142715,-1.7168424916398495
-98.46615538512837,-1.7174414754154044
-98.3994664888296,-1.7295930496996792
-98.33277759253085,-1.7523287249063983
-98.26608869623207,-1.734419546542475
-98.19939979993332,-1.7048842725409181
-98.13271090363455,-1.7024600718969571
-98.06602200733577,-1.7060859540270796
-97.99933311103702,-1.6796884117389899
-97.93264421473825,-1.653432667175908
-97.86595531843948,-1.6844255260116905
-97.79926642214072,-1.7099253908045746
-97.73257752584195,-1.6969180382564228
-97.66588862954318,-1.6809034874961597
-97.59919973324442,-1.7111254444155872
-97.53251083694565,-1.733037837503898
-97.46582194064688,-1.692122615745542
-97.39913304434812,-1.6470274905265807
-97.33244414804935,-1.6341479136082355
-97.26575525175059,-1.6305796694698915
-97.19906635545182,-1.5818887417463467
-97.13237745915305,-1.5411398715447162
-97.06568856285429,-1.5428794559155181
-96.99899966655552,-1.5461953092627876
-96.93231077025675,-1.525374167119426
-96.86562187395799,-1.5083989194146623
-96.79893297765922,-1.525756069850055
-96.73224408136045,-1.520359160972282
-96.66555518506169,-1.488715391654148
-96.59886628876292,-1.4532334057684362
-96.53217739246415,-1.436711908898421
-96.46548849616539,-1.4232929396994793
-96.39879959986662,-1.3954410085494677
-96.33211070356785,-1.3703400474815446
-96.26542180726909,-1.3535749262384682
-96.19873291097032,-1.3749304021918798
-96.13204401467155,-1.3981281975100246
-96.06535511837279,-1.4032907120316855
-95.99866622207402,-1.4035641930719758
-95.93197732577526,-1.425776121614452
-95.8652884294765,-1.4526354873818519
-95.79859953317772,-1.4382477198593047
-95.73191063687896,-1.4207690292028585
-95.6652217405802,-1.423453512220604
-95.59853284428142,-1.4358078074863945
-95.53184394798267,-1.4148482278498549
-95.4651550516839,-1.4007693214056829
-95.39846615538512,-1.4372030844972414
-95.33177725908637,-1.4754205624029182
-95.2650883627876,-1.4739702232303904
-95.19839946648882,-1.4617123267169412
-95.13171057019007,-1.50534656462175
-95.0650216738913,-1.5362050030907248
-94.99833277759254,-1.5073985554431657
-94.93164388129377,-1.4688975401711217
-94.864954984995,-1.4695977775103817
-94.79826608869624,-1.471803861936606
-94.73157719239747,-1.42934523471447
-94.6648882960987,-1.405069915959383
-94.59819939979994,-1.4129657620761515
-94.53151050350117,-1.4249715148705793
-94.4648216072024,-1.4121015496106866
-94.39813271090364,-1.4083585936125722
-94.33144381460487,-1.4283245829806686
-94.2647549183061,-1.4336730135027838
-94.19806602200734,-1.4158603748865397
-94.13137712570857,-1.381795828056018
-94.0646882294098,-1.3714300681906195
-93.99799933311104,-1.3633240907524082
-93.93131043681227,-1.346395028096343
-93.8646215405135,-1.3220102789101875
-93.79793264421474,-1.311080184474337
-93.73124374791597,-1.3340930578347565
-93.66455485161721,-1.358520337397219
-93.59786595531844,-1.3733422661119403
-93.53117705901967,-1.373333968694436
-93.46448816272091,-1.398268081240721
-93.39779926642214,-1.4246271392197702
-93.33111037012337,-1.4145901978113928
-93.26442147382461,-1.3934499671018656
-93.19773257752584,-1.398906355381429
-93.13104368122707,-1.4144314808659972
-93.06435478492831,-1.3834496065179023
-92.99766588862954,-1.3671799507804565
-92.93097699233078,-1.4013097837222832
-92.86428809603201,-1.4395145767019102
-92.79759919973324,-1.427935334874083
-92.73091030343448,-1.413974802799864
-92.66422140713571,-1.451415642954446
-92.59753251083694,-1.4720803620787057
-92.53084361453818,-1.4440209816688105
-92.46415471823941,-1.3980202540037774
-92.39746582194064,-1.3905789275809626
-92.33077692564189,-1.3805836121148303
-92.26408802934311,-1.3357507966423812
-92.19739913304434,-1.3007264511560706
-92.13071023674559,-1.2979680246709642
-92.06402134044681,-1.3029290971772154
-91.99733244414804,-1.275313833139253
-91.93064354784929,-1.263053776155533
-91.86395465155051,-1.2708299232417835
-91.79726575525174,-1.268532639136532
-91.73057685895299,-1.2364841035670622
-91.66388796265421,-1.1948948089806386
-91.59719906635544,-1.171514832902764
-91.53051017005669,-1.1475757009449055
-91.46382127375792,-1.127313605471618
-91.39713237745916,-1.090389893009496
-91.33044348116039,-1.066545427020179
-91.26375458486162,-1.0746764976986016
-91.19706568856286,-1.094250609809992
-91.13037679226409,-1.0943268171829472
-91.06368789596532,-1.0810034810430589
-90.99699899966656,-1.1012726082726858
-90.93031010336779,-1.1132396689375197
-90.86362120706902,-1.092306806325584
-90.79693231077026,-1.0600293555619487
-90.73024341447149,-1.0615489471742556
-90.66355451817273,-1.0642048085029108
-90.59686562187396,-1.026486627604728
-90.53017672557519,-1.0024319716792458
-90.46348782927643,-1.0247008079818454
-90.39679893297766,-1.0616174278484507
-90.33011003667889,-1.0433216440908133
-90.26342114038013,-1.0244774738293074
-90.19673224408136,-1.0512488374476692
-90.13004334778259,-1.071023821712182
-90.06335445148383,-1.037780568188026
-89.99666555518506,-0.9883952502375861
-89.92997665888629,-0.9826779280484037
-89.86328776258753,-0.963638049281713
-89.79659886628876,-0.917873950115152
-89.72990996998999,-0.8831932841758623
-89.66322107369123,-0.8848760444758987
-89.59653217739246,-0.8852823444619606
-89.52984328109369,-0.8620165632990481
-89.46315438479493,-0.8541709454359835
-89.39646548849616,-0.8589045069201767
-89.32977659219739,-0.8655535357971735
-89.26308769589863,-0.8399493569229478
-89.19639879959986,-0.8036694546706022
-89.1297099033011,-0.777937401866767
-89.06302100700233,-0.7656598578340958
-88.99633211070356,-0.7539450483506638
-88.9296432144048,-0.7217470217817901
-88.86295431810603,-0.7084478715387278
-88.79626542180726,-0.7209010241653975
-88.7295765255085,-0.7524646202895565
-88.66288762920973,-0.7623395099985175
-88.59619873291098,-0.7641068937329755
-88.5295098366122,-0.7919690230863855
-88.46282094031343,-0.8175838587944606
-88.39613204401468,-0.8110060984317496
-88.3294431477159,-0.7863386078559461
-88.26275425141714,-0.8058496749352233
-88.19606535511838,-0.8218434351707743
-88.1293764588196,-0.7975244291624067
-88.06268756252084,-0.7813362876855502
-87.99599866622208,-0.8229113959964515
-87.92930976992331,-0.8732432125618991
-87.86262087362454,-0.8660508839603688
-87.79593197732578,-0.8678649404720093
-87.72924308102701,-0.9061067497440494
-87.66255418472824,-0.9408175084581252
-87.59586528842948,-0.9221220458396607
-87.52917639213071,-0.89463804916081
-87.46248749583194,-0.8992483076451634
-87.39579859953318,-0.8938935690592228
-87.32910970323441,-0.8668387786185769
-87.26242080693564,-0.8420850491789708
-87.19573191063688,-0.8594919286044227
-87.12904301433811,-0.8730870404066827
-87.06235411803935,-0.8662143778537322
-86.99566522174058,-0.8654253164444937
-86.92897632544181,-0.8848261279161819
-86.86228742914305,-0.9044715307367932
-86.79559853284428,-0.8907070082489862
-86.72890963654551,-0.8716071236192041
-86.66222074024675,-0.8511853323580103
-86.59553184394798,-0.8493696283956866
-86.52884294764921,-0.8481784925002016
-86.46215405135045,-0.8318359965490382
-86.39546515505168,-0.8218022719016239
-86.32877625875292,-0.8408603753275524
-86.26208736245415,-0.884309838921316
-86.19539846615538,-0.8952689304146654
-86.12870956985662,-0.9052616659265457
-86.06202067355785,-0.9398225047910591
-85.99533177725908,-0.9723116935656064
-85.92864288096033,-0.962053204010669
-85.86195398466155,-0.9442868128515464
-85.79526508836278,-0.9700274967385688
-85.72857619206403,-0.985196463754583
-85.66188729576525,-0.9652822484063424
-85.59519839946648,-0.9461368586569955
-85.52850950316773,-0.9884289727211122
-85.46182060686895,-1.036098380254182
-85.39513171057018,-1.0340391621382268
-85.32844281427143,-1.0302087908999964
-85.26175391797265,-1.0621061627825046
-85.19506502167388,-1.0963985388086182
-85.12837612537513,-1.0701906239121266
-85.06168722907636,-1.041695954546707
-84.99499833277758,-1.0394368146523831
-84.92830943647883,-1.0288321166262413
-84.86162054018006,-0.9904313280196478
-84.7949316438813,-0.9630946259750455
-84.72824274758253,-0.9741810349804789
-84.66155385128376,-0.9748977901451967
-84.594864954985,-0.9651636125413656
-84.52817605868623,-0.954058260733408
-84.46148716238746,-0.9630824806209246
-84.3947982660887,-0.9702529625273166
-84.32810936978993,-0.9548635851008367
-84.26142047349116,-0.9222500128324808
-84.1947315771924,-0.8860215576024513
-84.12804268089363,-0.8781394973524471
-84.06135378459487,-0.8639405974548434
-83.9946648882961,-0.8381654370291386
-83.92797599199733,-0.8148493866872628
-83.86128709569857,-0.8266353856672297
-83.7945981993998,-0.8546603125154203
-83.72790930310103,-0.856128799061708
-83.66122040680227,-0.857959341218279
-83.5945315105035,-0.8793836664204663
-83.52784261420473,-0.9062854886585188
-83.46115371790597,-0.882856824897627
-83.3944648216072,-0.8543642478482044
-83.32777592530843,-0.867360244696685
-83.26108702900967,-0.8795192836476537
-83.1943981327109,-0.8476075098162958
-83.12770923641213,-0.815394325238054
-83.06102034011337,-0.8529173095438847
-82.9943314438146,-0.8882773227034394
-82.92764254751583,-0.8813599145562905
-82.86095365121707,-0.8711579935714947
-82.7942647549183,-0.8997206760316607
-82.72757585861953,-0.9209016293789819
-82.66088696232077,-0.8917823878931267
-82.594198066022,-0.8648505469287483
-82.52750916972323,-0.8535685203049489
-82.46082027342447,-0.8406203563439094
-82.3941313771257,-0.7974852547072637
-82.32744248082695,-0.7683665044659894
-82.26075358452817,-0.7724276620986789
-82.19406468822942,-0.7775261869284931
-82.12737579193065,-0.7670374485285903
-82.06068689563187,-0.7506778449248722
-81.99399799933312,-0.7620953314714044
-81.92730910303435,-0.7685890732729475
-81.86062020673558,-0.7602859269472557
-81.79393131043682,-0.7290269497169
-81.72724241413805,-0.6973992787129456
-81.66055351783928,-0.6878013512928964
-81.59386462154052,-0.6810558354466372
-81.52717572524175,-0.6649285718247611
-81.46048682894298,-0.6402594374649813
-81.39379793264422,-0.6600026673894955
-81.32710903634545,-0.6935958496313155
-81.26042014004668,-0.7023647271165644
-81.19373124374792,-0.7068440675042339
-81.12704234744915,-0.7422705183829361
-81.06035345115038,-0.7771854808140186
-80.99366455485162,-0.7565229082298585
-80.92697565855285,-0.7414502033778537
-80.86028676225408,-0.7632441675355816
-80.79359786595532,-0.7869996708583098
-80.72690896965655,-0.7626502807824085
-80.66022007335778,-0.7452238587881664
-80.59353117705902,-0.7878245999601864
-80.52684228076025,-0.8327313121517408
-80.46015338446148,-0.8417640739490766
-80.39346448816272,-0.8385429626524926
-80.32677559186395,-0.879198398347069
-80.26008669556519,-0.9083353424031356
-80.19339779926642,-0.8921198245889544
-80.12670890296765,-0.8722641979609764
-80.06002000666889,-0.8753129610198828
-79.99333111037012,-0.8729132906548289
-79.92664221407136,-0.8361723148404101
-79.8599533177726,-0.8212415743732147
-79.79326442147382,-0.8315087753728639
-79.72657552517506,-0.8473822542742175
-79.6598866288763,-0.8462494436430783
-79.59319773257752,-0.8433060895264535
-79.52650883627877,-0.8551781894676842
-79.45981993998,-0.8680263527614315
-79.39313104368122,-0.8752494636237235
-79.32644214738247,-0.8469904701629141
-79.2597532510837,-0.8206448984167873
-79.19306435478492,-0.8141874175429615
-79.12637545848617,-0.816000461296352
-79.0596865621874,-0.7997094150767211
-78.99299766588862,-0.7825583820588247
-78.92630876958987,-0.8081967861861814
-78.8596198732911,-0.8389360239007301
-78.79293097699232,-0.8517368911231579
-78.72624208069357,-0.8563369064501898
-78.6595531843948,-0.8960940000260947
-78.59286428809602,-0.929073881232958
-78.52617539179727,-0.9104458453101562
-78.4594864954985,-0.888454554199633
-78.39279759919972,-0.9068513564693572
-78.32610870290097,-0.9337566610376765
-78.2594198066022,-0.9014537875681691
-78.19273091030342,-0.8798747997322287
-78.12604201400467,-0.9144772187780195
-78.0593531177059,-0.9563104309615788
-77.99266422140714,-0.9557095297912421
-77.92597532510837,-0.9503285994301439
-77.8592864288096,-0.9846971444261705
-77.79259753251084,-0.9980005539886772
-77.72590863621207,-0.97762570896638
-77.65921973991331,-0.949402186922637
-77.59253084361454,-0.942851909274886
-77.52584194731577,-0.9249526992242677
-77.45915305101701,-0.8819685796954742
-77.39246415471824,-0.8518290942502064
-77.32577525841947,-0.845069854128285
-77.25908636212071,-0.853462986192121
-77.19239746582194,-0.8379336000678482
-77.12570856952317,-0.8220432222357961
-77.05901967322441,-0.8159323593843624
-76.99233077692564,-0.8189386404610723
-76.92564188062687,-0.8097772457192698
-76.85895298432811,-0.7697804328286029
-76.79226408802934,-0.7302771879427411
-76.72557519173057,-0.7033476644791137
-76.65888629543181,-0.6944615547498869
-76.59219739913304,-0.6612411771060909
-76.52550850283427,-0.6290380979325483
-76.45881960653551,-0.636380742957677
-76.39213071023674,-0.6567455007625208
-76.32544181393797,-0.6503876521522368
-76.25875291763921,-0.6355002441954667
-76.19206402134044,-0.667697313847219
-76.12537512504167,-0.6850680354972457
-76.05868622874291,-0.6521663736808375
-75.99199733244414,-0.6135049404390415
-75.92530843614537,-0.622782900420557
-75.85861953984661,-0.6323280510290443
-75.79193064354784,-0.5900314630729617
-75.72524174724909,-0.5606834436274805
-75.65855285095031,-0.5760028802245188
-75.59186395465156,-0.6066388713108082
-75.52517505835279,-0.5948937755000434
-75.45848616205402,-0.5832673505381292
-75.39179726575526,-0.6031078903459959
-75.32510836945649,-0.6093180338623652
-75.25841947315772,-0.5792531581806426
-75.19173057685896,-0.540082875546217
-75.12504168056019,-0.5317837894059064
-75.05835278426142,-0.5055217070690156
-74.99166388796266,-0.4579848078862446
-74.92497499166389,-0.41957717302789327
-74.85828609536512,-0.41097791873616585
-74.79159719906636,-0.4123138386781317
-74.72490830276759,-0.3975197803119686
-74.65821940646882,-0.38267630091778854
-74.59153051017006,-0.3655330155699968
-74.52484161387129,-0.36930255476849344
-74.45815271757252,-0.36238843797953785
-74.39146382127376,-0.32611471985471024
-74.32477492497499,-0.28073412110610524
-74.25808602867622,-0.2587749529335099
-74.19139713237746,-0.2533816412865892
-74.12470823607869,-0.2185079099786563
-74.05801933977992,-0.1953176972313776
-73.99133044348116,-0.20681550360452078
-73.92464154718239,-0.23288398228054616
-73.85795265088362,-0.22816069815899295
-73.79126375458486,-0.22420888410932568
-73.72457485828609,-0.2610806559228541
-73.65788596198733,-0.28610006940374566
-73.59119706568856,-0.26449678932333315
-73.52450816938979,-0.2284950187331598
-73.45781927309103,-0.24806263181724392
-73.39113037679226,-0.26579732394666955
-73.3244414804935,-0.23630515119276602
-73.25775258419473,-0.2122053119839024
-73.19106368789596,-0.24030720750589896
-73.1243747915972,-0.2811235318007512
-73.05768589529843,-0.2758420319971429
-72.99099699899966,-0.2820104508531374
-72.9243081027009,-0.3115771943985313
-72.85761920640213,-0.328494823093626
-72.79093031010336,-0.3071179911989931
-72.7242414138046,-0.2843299764245032
-72.65755251750583,-0.2827701970471169
-72.59086362120706,-0.2664341121439144
-72.5241747249083,-0.23660173165988768
-72.45748582860953,-0.2036028983450719
-72.39079693231076,-0.20306948091817156
-72.324108036012,-0.21391020692384785
-72.25741913971324,-0.2165033072206934
-72.19073024341446,-0.20730735545857518
-72.1240413471157,-0.20024881018733343
-72.05735245081694,-0.21471081365488104
-71.99066355451816,-0.2138261872247092
-71.92397465821941,-0.1918370949626536
-71.85728576192064,-0.1531002528141004
-71.79059686562186,-0.13960534898076424
-71.72390796932311,-0.13735069855352472
-71.65721907302434,-0.1123542822385208
-71.59053017672557,-0.09271997161864959
-71.52384128042681,-0.10934603317688278
-71.45715238412804,-0.1455334393996958
-71.39046348782928,-0.13848998596841905
-71.32377459153051,-0.13782771198448862
-71.25708569523174,-0.17948011377692036
-71.19039679893298,-0.21356397083454648
-71.12370790263421,-0.18881640877272624
-71.05701900633545,-0.15566872485809635
-70.99033011003668,-0.17822154776054108
-70.92364121373791,-0.19118473117985815
-70.85695231743915,-0.16677002775591648
-70.79026342114038,-0.1417907466903489
-70.72357452484161,-0.16742375497444936
-70.65688562854285,-0.19919523818518187
-70.59019673224408,-0.1965994038511496
-70.52350783594531,-0.19974981410546083
-70.45681893964655,-0.22133988183294295
-70.39013004334778,-0.2374236880021774
-70.32344114704901,-0.2083505466648679
-70.25675225075025,-0.1814242035870591
-70.19006335445148,-0.17221987722152135
-70.12337445815271,-0.15423897117974167
-70.05668556185395,-0.1142916075476105
-69.98999666555518,-0.07474031294450689
-69.92330776925641,-0.06706146937316848
-69.85661887295765,-0.06469859411637621
-69.78992997665888,-0.06460510998572723
-69.72324108036011,-0.04572242784363047
-69.65655218406135,-0.028211062895255223
-69.58986328776258,-0.027833157828668454
-69.52317439146381,-0.023569264893660628
-69.45648549516505,0.00893828639752319
-69.38979659886628,0.06237887726518107
-69.32310770256751,0.07952904769828571
-69.25641880626875,0.09399049440976688
-69.18972990996998,0.13041569438929004
-69.12304101367123,0.1623334571917305
-69.05635211737246,0.14884460985472026
-68.9896632210737,0.1257173141325395
-68.92297432477493,0.14357478329110035
-68.85628542847616,0.15133220891813368
-68.7895965321774,0.12356351646091061
-68.72290763587863,0.09525571991256722
-68.65621873957986,0.1288925195488158
-68.5895298432811,0.1687455501241076
-68.52284094698233,0.16113227166273023
-68.45615205068356,0.15288016958206951
-68.3894631543848,0.18307893353758226
-68.32277425808603,0.2170802239673287
-68.25608536178726,0.1933551847924338
-68.1893964654885,0.17224564213199484
-68.12270756918973,0.17960100353312763
-68.05601867289096,0.18095358832616126
-67.9893297765922,0.15757310751184778
-67.92264088029343,0.14925352199161845
-67.85595198399466,0.1818265549771848
-67.7892630876959,0.20739868783827245
-67.72257419139713,0.22436964757328268
-67.65588529509836,0.24044781691820077
-67.5891963987996,0.27856742239710053
-67.52250750250083,0.31644399947872937
-67.45581860620206,0.33231227045518275
-67.3891297099033,0.3286321736879378
-67.32244081360453,0.32117760912129206
-67.25575191730576,0.3406122889786008
-67.189063021007,0.35177963132131057
-67.12237412470824,0.3496284575808794
-67.05568522840946,0.34562941521532276
-66.9889963321107,0.3737933520885474
-66.92230743581194,0.4155357508555028
-66.85561853951316,0.4282710181243539
-66.7889296432144,0.436765247656107
-66.72224074691565,0.46131494256997874
-66.65555185061687,0.48845571849213254
-66.5888629543181,0.4619311396378151
-66.52217405801935,0.42820120926944927
-66.45548516172057,0.43350765585499207
-66.3887962654218,0.43558418339790916
-66.32210736912305,0.39087488430201484
-66.25541847282427,0.34657964615615444
-66.1887295765255,0.37100810610888896
-66.12204068022675,0.39217316767868393
-66.05535178392797,0.37228489303575485
-65.9886628876292,0.34980121599528785
-65.92197399133045,0.36807022196187567
-65.85528509503168,0.3803137130977212
-65.7885961987329,0.34480112052279377
-65.72190730243415,0.3127225272818691
-65.65521840613538,0.2990545420307104
-65.5885295098366,0.28760332475468825
-65.52184061353785,0.24775059043293512
-65.45515171723908,0.22373620220676044
-65.3884628209403,0.2348919153889357
-65.32177392464155,0.24970522018690958
-65.25508502834278,0.25009056475647323
-65.188396132044,0.24655750531286857
-65.12170723574525,0.27032631833693965
